activity_comment,activity_id,assay_chembl_id,assay_description,assay_type,bao_endpoint,bao_format,bao_label,canonical_smiles,data_validity_comment,document_chembl_id,document_journal,document_year,molecule_chembl_id,parent_molecule_chembl_id,pchembl_value,potential_duplicate,published_relation,published_type,published_units,published_value,qudt_units,record_id,src_id,standard_flag,standard_relation,standard_type,standard_units,standard_value,target_chembl_id,target_organism,target_pref_name,target_tax_id,uo_units
,15236519,CHEMBL3423886,Displacement of fluorescein-labeled ES2 from human recombinant ERbeta receptor after 2 hrs by fluorescence polarization assay,B,BAO_0000188,BAO_0000357,single protein format,NCCOc1ccc(cc1)C(=C(c2ccccc2)c3ccccc3)c4ccc(O)cc4,,CHEMBL3421623,J. Med. Chem.,2015,CHEMBL3422039,CHEMBL3422039,6.32,False,=,EC50,nM,478,http://www.openphacts.org/units/Nanomolar,2294495,1,True,=,EC50,nM,478,CHEMBL242,Homo sapiens,Estrogen receptor beta,9606,UO_0000065
,15236524,CHEMBL3423886,Displacement of fluorescein-labeled ES2 from human recombinant ERbeta receptor after 2 hrs by fluorescence polarization assay,B,BAO_0000188,BAO_0000357,single protein format,CC\C(=C(\c1ccc(O)cc1)/c2ccc(OCCCN)cc2)\c3ccccc3,,CHEMBL3421623,J. Med. Chem.,2015,CHEMBL3422050,CHEMBL3422050,7.67,False,=,EC50,nM,21.3,http://www.openphacts.org/units/Nanomolar,2294506,1,True,=,EC50,nM,21.3,CHEMBL242,Homo sapiens,Estrogen receptor beta,9606,UO_0000065
,15236525,CHEMBL3423886,Displacement of fluorescein-labeled ES2 from human recombinant ERbeta receptor after 2 hrs by fluorescence polarization assay,B,BAO_0000188,BAO_0000357,single protein format,CC\C(=C(\c1ccc(O)cc1)/c2ccc(CCCN)cc2)\c3ccccc3,,CHEMBL3421623,J. Med. Chem.,2015,CHEMBL3422051,CHEMBL3422051,7.88,False,=,EC50,nM,13.3,http://www.openphacts.org/units/Nanomolar,2294507,1,True,=,EC50,nM,13.3,CHEMBL242,Homo sapiens,Estrogen receptor beta,9606,UO_0000065
,15236526,CHEMBL3423886,Displacement of fluorescein-labeled ES2 from human recombinant ERbeta receptor after 2 hrs by fluorescence polarization assay,B,BAO_0000188,BAO_0000357,single protein format,CC\C(=C(\c1ccc(O)cc1)/c2ccc(CCCN)cc2)\c3ccc(O)cc3,,CHEMBL3421623,J. Med. Chem.,2015,CHEMBL3422052,CHEMBL3422052,6.53,False,=,EC50,nM,293,http://www.openphacts.org/units/Nanomolar,2294508,1,True,=,EC50,nM,293,CHEMBL242,Homo sapiens,Estrogen receptor beta,9606,UO_0000065
,15236527,CHEMBL3423887,Displacement of fluorescein-labeled ES2 from human recombinant ERalpha receptor at 100000 nM after 2 hrs by fluorescence polarization assay,B,BAO_0001103,BAO_0000357,single protein format,CC\C(=C(\c1ccccc1)/c2ccc(OCCN)cc2)\c3ccccc3,,CHEMBL3421623,J. Med. Chem.,2015,CHEMBL3422031,CHEMBL3422031,,False,=,Activity,%,0,http://qudt.org/vocab/unit#Percent,2294487,1,False,=,Activity,%,0,CHEMBL206,Homo sapiens,Estrogen receptor alpha,9606,UO_0000187
,15236528,CHEMBL3423887,Displacement of fluorescein-labeled ES2 from human recombinant ERalpha receptor at 100000 nM after 2 hrs by fluorescence polarization assay,B,BAO_0001103,BAO_0000357,single protein format,CC(C)\C(=C(\c1ccc(O)cc1)/c2ccc(OCCN)cc2)\c3ccccc3,,CHEMBL3421623,J. Med. Chem.,2015,CHEMBL3422038,CHEMBL3422038,,False,=,Activity,%,54,http://qudt.org/vocab/unit#Percent,2294494,1,False,=,Activity,%,54,CHEMBL206,Homo sapiens,Estrogen receptor alpha,9606,UO_0000187
,15236531,CHEMBL3423887,Displacement of fluorescein-labeled ES2 from human recombinant ERalpha receptor at 100000 nM after 2 hrs by fluorescence polarization assay,B,BAO_0001103,BAO_0000357,single protein format,CC\C(=C(\c1ccc(O)cc1)/c2ccc(OCCO)cc2)\c3ccccc3,,CHEMBL3421623,J. Med. Chem.,2015,CHEMBL3422046,CHEMBL3422046,,False,=,Activity,%,62,http://qudt.org/vocab/unit#Percent,2294502,1,False,=,Activity,%,62,CHEMBL206,Homo sapiens,Estrogen receptor alpha,9606,UO_0000187
,15236533,CHEMBL3423887,Displacement of fluorescein-labeled ES2 from human recombinant ERalpha receptor at 100000 nM after 2 hrs by fluorescence polarization assay,B,BAO_0001103,BAO_0000357,single protein format,CC\C(=C(\c1ccc(O)cc1)/c2ccc(OCCBr)cc2)\c3ccccc3,,CHEMBL3421623,J. Med. Chem.,2015,CHEMBL3422048,CHEMBL3422048,,False,=,Activity,%,60,http://qudt.org/vocab/unit#Percent,2294504,1,False,=,Activity,%,60,CHEMBL206,Homo sapiens,Estrogen receptor alpha,9606,UO_0000187
,15236534,CHEMBL3423887,Displacement of fluorescein-labeled ES2 from human recombinant ERalpha receptor at 100000 nM after 2 hrs by fluorescence polarization assay,B,BAO_0001103,BAO_0000357,single protein format,CC\C(=C(\c1ccc(O)cc1)/c2ccc(OCCCl)cc2)\c3ccccc3,,CHEMBL3421623,J. Med. Chem.,2015,CHEMBL3422049,CHEMBL3422049,,False,=,Activity,%,62,http://qudt.org/vocab/unit#Percent,2294505,1,False,=,Activity,%,62,CHEMBL206,Homo sapiens,Estrogen receptor alpha,9606,UO_0000187
,15236535,CHEMBL3423888,Displacement of fluorescein-labeled ES2 from human recombinant ERbeta receptor at 100000 nM after 2 hrs by fluorescence polarization assay,B,BAO_0001103,BAO_0000357,single protein format,CC\C(=C(\c1ccccc1)/c2ccc(OCCN)cc2)\c3ccccc3,,CHEMBL3421623,J. Med. Chem.,2015,CHEMBL3422031,CHEMBL3422031,,False,=,Activity,%,0,http://qudt.org/vocab/unit#Percent,2294487,1,False,=,Activity,%,0,CHEMBL242,Homo sapiens,Estrogen receptor beta,9606,UO_0000187
,15236536,CHEMBL3423888,Displacement of fluorescein-labeled ES2 from human recombinant ERbeta receptor at 100000 nM after 2 hrs by fluorescence polarization assay,B,BAO_0001103,BAO_0000357,single protein format,CC(C)\C(=C(\c1ccc(O)cc1)/c2ccc(OCCN)cc2)\c3ccccc3,,CHEMBL3421623,J. Med. Chem.,2015,CHEMBL3422038,CHEMBL3422038,,False,=,Activity,%,68,http://qudt.org/vocab/unit#Percent,2294494,1,False,=,Activity,%,68,CHEMBL242,Homo sapiens,Estrogen receptor beta,9606,UO_0000187
,15236539,CHEMBL3423888,Displacement of fluorescein-labeled ES2 from human recombinant ERbeta receptor at 100000 nM after 2 hrs by fluorescence polarization assay,B,BAO_0001103,BAO_0000357,single protein format,CC\C(=C(\c1ccc(O)cc1)/c2ccc(OCCO)cc2)\c3ccccc3,,CHEMBL3421623,J. Med. Chem.,2015,CHEMBL3422046,CHEMBL3422046,,False,=,Activity,%,56,http://qudt.org/vocab/unit#Percent,2294502,1,False,=,Activity,%,56,CHEMBL242,Homo sapiens,Estrogen receptor beta,9606,UO_0000187
,15236541,CHEMBL3423888,Displacement of fluorescein-labeled ES2 from human recombinant ERbeta receptor at 100000 nM after 2 hrs by fluorescence polarization assay,B,BAO_0001103,BAO_0000357,single protein format,CC\C(=C(\c1ccc(O)cc1)/c2ccc(OCCBr)cc2)\c3ccccc3,,CHEMBL3421623,J. Med. Chem.,2015,CHEMBL3422048,CHEMBL3422048,,False,=,Activity,%,60,http://qudt.org/vocab/unit#Percent,2294504,1,False,=,Activity,%,60,CHEMBL242,Homo sapiens,Estrogen receptor beta,9606,UO_0000187
,15236542,CHEMBL3423888,Displacement of fluorescein-labeled ES2 from human recombinant ERbeta receptor at 100000 nM after 2 hrs by fluorescence polarization assay,B,BAO_0001103,BAO_0000357,single protein format,CC\C(=C(\c1ccc(O)cc1)/c2ccc(OCCCl)cc2)\c3ccccc3,,CHEMBL3421623,J. Med. Chem.,2015,CHEMBL3422049,CHEMBL3422049,,False,=,Activity,%,40,http://qudt.org/vocab/unit#Percent,2294505,1,False,=,Activity,%,40,CHEMBL242,Homo sapiens,Estrogen receptor beta,9606,UO_0000187
,15236543,CHEMBL3423889,Inhibition of human recombinant CYP1A2 assessed as metabolism of 3-cyano-7-ethoxycoumarin after 30 mins by fluorescence assay,A,BAO_0000190,BAO_0000357,single protein format,CC\C(=C(\c1ccc(O)cc1)/c2ccc(OCCN)cc2)\c3ccccc3,,CHEMBL3421623,J. Med. Chem.,2015,CHEMBL2386285,CHEMBL2386285,6.68,False,=,IC50,nM,207,http://www.openphacts.org/units/Nanomolar,2294483,1,True,=,IC50,nM,207,CHEMBL3356,Homo sapiens,Cytochrome P450 1A2,9606,UO_0000065
,15236544,CHEMBL3423889,Inhibition of human recombinant CYP1A2 assessed as metabolism of 3-cyano-7-ethoxycoumarin after 30 mins by fluorescence assay,A,BAO_0000190,BAO_0000357,single protein format,CC\C(=C(\c1ccc(O)cc1)/c2ccc(OCCN)cc2)\c3ccc(O)cc3,,CHEMBL3421623,J. Med. Chem.,2015,CHEMBL3422028,CHEMBL3422028,6.68,False,=,IC50,nM,207,http://www.openphacts.org/units/Nanomolar,2294484,1,True,=,IC50,nM,207,CHEMBL3356,Homo sapiens,Cytochrome P450 1A2,9606,UO_0000065
,15236545,CHEMBL3423890,Inhibition of human recombinant CYP3A5 assessed as metabolism of 7-benzyloxy-4-trifluoromethylcoumarin to HFC after 30 mins by fluorescence assay,A,BAO_0000190,BAO_0000357,single protein format,CC\C(=C(\c1ccc(O)cc1)/c2ccc(OCCN)cc2)\c3ccccc3,,CHEMBL3421623,J. Med. Chem.,2015,CHEMBL2386285,CHEMBL2386285,6.14,False,=,IC50,nM,723,http://www.openphacts.org/units/Nanomolar,2294483,1,True,=,IC50,nM,723,CHEMBL3019,Homo sapiens,Cytochrome P450 3A5,9606,UO_0000065
,15236546,CHEMBL3423890,Inhibition of human recombinant CYP3A5 assessed as metabolism of 7-benzyloxy-4-trifluoromethylcoumarin to HFC after 30 mins by fluorescence assay,A,BAO_0000190,BAO_0000357,single protein format,CC\C(=C(\c1ccc(O)cc1)/c2ccc(OCCN)cc2)\c3ccc(O)cc3,,CHEMBL3421623,J. Med. Chem.,2015,CHEMBL3422028,CHEMBL3422028,6.26,False,=,IC50,nM,556,http://www.openphacts.org/units/Nanomolar,2294484,1,True,=,IC50,nM,556,CHEMBL3019,Homo sapiens,Cytochrome P450 3A5,9606,UO_0000065
,15236547,CHEMBL3423891,Inhibition of human recombinant CYP3A4 assessed as metabolism of 7-benzyloxy-4-trifluoromethylcoumarin to HFC after 30 mins by fluorescence assay,A,BAO_0000190,BAO_0000357,single protein format,CC\C(=C(\c1ccc(O)cc1)/c2ccc(OCCN)cc2)\c3ccccc3,,CHEMBL3421623,J. Med. Chem.,2015,CHEMBL2386285,CHEMBL2386285,6.55,False,=,IC50,nM,285,http://www.openphacts.org/units/Nanomolar,2294483,1,True,=,IC50,nM,285,CHEMBL340,Homo sapiens,Cytochrome P450 3A4,9606,UO_0000065
,15236548,CHEMBL3423891,Inhibition of human recombinant CYP3A4 assessed as metabolism of 7-benzyloxy-4-trifluoromethylcoumarin to HFC after 30 mins by fluorescence assay,A,BAO_0000190,BAO_0000357,single protein format,CC\C(=C(\c1ccc(O)cc1)/c2ccc(OCCN)cc2)\c3ccc(O)cc3,,CHEMBL3421623,J. Med. Chem.,2015,CHEMBL3422028,CHEMBL3422028,5.73,False,=,IC50,nM,1880,http://www.openphacts.org/units/Nanomolar,2294484,1,True,=,IC50,nM,1880,CHEMBL340,Homo sapiens,Cytochrome P450 3A4,9606,UO_0000065
Not Active,15236549,CHEMBL3423892,Inhibition of human recombinant CYP2D6 after 30 mins by fluorescence assay,A,BAO_0000376,BAO_0000357,single protein format,CC\C(=C(\c1ccc(O)cc1)/c2ccc(OCCN)cc2)\c3ccccc3,,CHEMBL3421623,J. Med. Chem.,2015,CHEMBL2386285,CHEMBL2386285,,False,,INH,,,,2294483,1,False,,Inhibition,,,CHEMBL289,Homo sapiens,Cytochrome P450 2D6,9606,
,15236550,CHEMBL3423892,Inhibition of human recombinant CYP2D6 after 30 mins by fluorescence assay,A,BAO_0000190,BAO_0000357,single protein format,CC\C(=C(\c1ccc(O)cc1)/c2ccc(OCCN)cc2)\c3ccc(O)cc3,,CHEMBL3421623,J. Med. Chem.,2015,CHEMBL3422028,CHEMBL3422028,5.44,False,=,IC50,nM,3600,http://www.openphacts.org/units/Nanomolar,2294484,1,True,=,IC50,nM,3600,CHEMBL289,Homo sapiens,Cytochrome P450 2D6,9606,UO_0000065
,15236551,CHEMBL3423893,Inhibition of human recombinant CYP2A6 assessed as metabolism of coumarin to 7-hydroxycoumarin after 30 mins by fluorescence assay,A,BAO_0000190,BAO_0000357,single protein format,CC\C(=C(\c1ccc(O)cc1)/c2ccc(OCCN)cc2)\c3ccccc3,,CHEMBL3421623,J. Med. Chem.,2015,CHEMBL2386285,CHEMBL2386285,5.2,False,=,IC50,nM,6370,http://www.openphacts.org/units/Nanomolar,2294483,1,True,=,IC50,nM,6370,CHEMBL5282,Homo sapiens,Cytochrome P450 2A6,9606,UO_0000065
,15236552,CHEMBL3423893,Inhibition of human recombinant CYP2A6 assessed as metabolism of coumarin to 7-hydroxycoumarin after 30 mins by fluorescence assay,A,BAO_0000190,BAO_0000357,single protein format,CC\C(=C(\c1ccc(O)cc1)/c2ccc(OCCN)cc2)\c3ccc(O)cc3,,CHEMBL3421623,J. Med. Chem.,2015,CHEMBL3422028,CHEMBL3422028,5.2,False,=,IC50,nM,6370,http://www.openphacts.org/units/Nanomolar,2294484,1,True,=,IC50,nM,6370,CHEMBL5282,Homo sapiens,Cytochrome P450 2A6,9606,UO_0000065
,15236553,CHEMBL3423894,Antiestrogenic effect at estrogen receptor in human MCF7 cells assessed as inhibition of E2-induced progesterone receptor mRNA expression at 1000 nM after 24 hrs by real time quantitative PCR,B,BAO_0001103,BAO_0000219,cell-based format,CC\C(=C(\c1ccc(O)cc1)/c2ccc(OCCN)cc2)\c3ccc(O)cc3,,CHEMBL3421623,J. Med. Chem.,2015,CHEMBL3422028,CHEMBL3422028,,False,=,Activity,%,14,http://qudt.org/vocab/unit#Percent,2294484,1,False,=,Activity,%,14,CHEMBL206,Homo sapiens,Estrogen receptor alpha,9606,UO_0000187
,15236554,CHEMBL3423894,Antiestrogenic effect at estrogen receptor in human MCF7 cells assessed as inhibition of E2-induced progesterone receptor mRNA expression at 1000 nM after 24 hrs by real time quantitative PCR,B,BAO_0001103,BAO_0000219,cell-based format,CC\C(=C(\c1ccc(O)cc1)/c2ccc(OCCN)cc2)\c3ccc(F)cc3,,CHEMBL3421623,J. Med. Chem.,2015,CHEMBL3422029,CHEMBL3422029,,False,=,Activity,%,42,http://qudt.org/vocab/unit#Percent,2294485,1,False,=,Activity,%,42,CHEMBL206,Homo sapiens,Estrogen receptor alpha,9606,UO_0000187
,15236558,CHEMBL3423894,Antiestrogenic effect at estrogen receptor in human MCF7 cells assessed as inhibition of E2-induced progesterone receptor mRNA expression at 1000 nM after 24 hrs by real time quantitative PCR,B,BAO_0001103,BAO_0000219,cell-based format,CC\C(=C(\c1ccc(O)cc1)/c2ccc(OCCCN)cc2)\c3ccccc3,,CHEMBL3421623,J. Med. Chem.,2015,CHEMBL3422050,CHEMBL3422050,,False,=,Activity,%,33,http://qudt.org/vocab/unit#Percent,2294506,1,False,=,Activity,%,33,CHEMBL206,Homo sapiens,Estrogen receptor alpha,9606,UO_0000187
,15236559,CHEMBL3423894,Antiestrogenic effect at estrogen receptor in human MCF7 cells assessed as inhibition of E2-induced progesterone receptor mRNA expression at 1000 nM after 24 hrs by real time quantitative PCR,B,BAO_0001103,BAO_0000219,cell-based format,CC\C(=C(\c1ccc(O)cc1)/c2ccc(CCCN)cc2)\c3ccccc3,,CHEMBL3421623,J. Med. Chem.,2015,CHEMBL3422051,CHEMBL3422051,,False,=,Activity,%,16,http://qudt.org/vocab/unit#Percent,2294507,1,False,=,Activity,%,16,CHEMBL206,Homo sapiens,Estrogen receptor alpha,9606,UO_0000187
,15236560,CHEMBL3423894,Antiestrogenic effect at estrogen receptor in human MCF7 cells assessed as inhibition of E2-induced progesterone receptor mRNA expression at 1000 nM after 24 hrs by real time quantitative PCR,B,BAO_0001103,BAO_0000219,cell-based format,CC\C(=C(\c1ccc(O)cc1)/c2ccc(CCCN)cc2)\c3ccc(O)cc3,,CHEMBL3421623,J. Med. Chem.,2015,CHEMBL3422052,CHEMBL3422052,,False,=,Activity,%,6,http://qudt.org/vocab/unit#Percent,2294508,1,False,=,Activity,%,6,CHEMBL206,Homo sapiens,Estrogen receptor alpha,9606,UO_0000187
,15236561,CHEMBL3423889,Inhibition of human recombinant CYP1A2 assessed as metabolism of 3-cyano-7-ethoxycoumarin after 30 mins by fluorescence assay,A,BAO_0000192,BAO_0000357,single protein format,CC\C(=C(\c1ccc(O)cc1)/c2ccc(OCCN)cc2)\c3ccccc3,,CHEMBL3421623,J. Med. Chem.,2015,CHEMBL2386285,CHEMBL2386285,7.12,False,=,Ki,nM,76,http://www.openphacts.org/units/Nanomolar,2294483,1,True,=,Ki,nM,76,CHEMBL3356,Homo sapiens,Cytochrome P450 1A2,9606,UO_0000065
,15236562,CHEMBL3423889,Inhibition of human recombinant CYP1A2 assessed as metabolism of 3-cyano-7-ethoxycoumarin after 30 mins by fluorescence assay,A,BAO_0000192,BAO_0000357,single protein format,CC\C(=C(\c1ccc(O)cc1)/c2ccc(OCCN)cc2)\c3ccc(O)cc3,,CHEMBL3421623,J. Med. Chem.,2015,CHEMBL3422028,CHEMBL3422028,7.25,False,=,Ki,nM,56,http://www.openphacts.org/units/Nanomolar,2294484,1,True,=,Ki,nM,56,CHEMBL3356,Homo sapiens,Cytochrome P450 1A2,9606,UO_0000065
,15236563,CHEMBL3423890,Inhibition of human recombinant CYP3A5 assessed as metabolism of 7-benzyloxy-4-trifluoromethylcoumarin to HFC after 30 mins by fluorescence assay,A,BAO_0000192,BAO_0000357,single protein format,CC\C(=C(\c1ccc(O)cc1)/c2ccc(OCCN)cc2)\c3ccccc3,,CHEMBL3421623,J. Med. Chem.,2015,CHEMBL2386285,CHEMBL2386285,6.08,False,=,Ki,nM,829,http://www.openphacts.org/units/Nanomolar,2294483,1,True,=,Ki,nM,829,CHEMBL3019,Homo sapiens,Cytochrome P450 3A5,9606,UO_0000065
,15236564,CHEMBL3423890,Inhibition of human recombinant CYP3A5 assessed as metabolism of 7-benzyloxy-4-trifluoromethylcoumarin to HFC after 30 mins by fluorescence assay,A,BAO_0000192,BAO_0000357,single protein format,CC\C(=C(\c1ccc(O)cc1)/c2ccc(OCCN)cc2)\c3ccc(O)cc3,,CHEMBL3421623,J. Med. Chem.,2015,CHEMBL3422028,CHEMBL3422028,6.07,False,=,Ki,nM,855,http://www.openphacts.org/units/Nanomolar,2294484,1,True,=,Ki,nM,855,CHEMBL3019,Homo sapiens,Cytochrome P450 3A5,9606,UO_0000065
,15236565,CHEMBL3423891,Inhibition of human recombinant CYP3A4 assessed as metabolism of 7-benzyloxy-4-trifluoromethylcoumarin to HFC after 30 mins by fluorescence assay,A,BAO_0000192,BAO_0000357,single protein format,CC\C(=C(\c1ccc(O)cc1)/c2ccc(OCCN)cc2)\c3ccccc3,,CHEMBL3421623,J. Med. Chem.,2015,CHEMBL2386285,CHEMBL2386285,6.43,False,=,Ki,nM,375,http://www.openphacts.org/units/Nanomolar,2294483,1,True,=,Ki,nM,375,CHEMBL340,Homo sapiens,Cytochrome P450 3A4,9606,UO_0000065
,15236566,CHEMBL3423891,Inhibition of human recombinant CYP3A4 assessed as metabolism of 7-benzyloxy-4-trifluoromethylcoumarin to HFC after 30 mins by fluorescence assay,A,BAO_0000192,BAO_0000357,single protein format,CC\C(=C(\c1ccc(O)cc1)/c2ccc(OCCN)cc2)\c3ccc(O)cc3,,CHEMBL3421623,J. Med. Chem.,2015,CHEMBL3422028,CHEMBL3422028,5.79,False,=,Ki,nM,1640,http://www.openphacts.org/units/Nanomolar,2294484,1,True,=,Ki,nM,1640,CHEMBL340,Homo sapiens,Cytochrome P450 3A4,9606,UO_0000065
Not Active,15236567,CHEMBL3423892,Inhibition of human recombinant CYP2D6 after 30 mins by fluorescence assay,A,BAO_0000192,BAO_0000357,single protein format,CC\C(=C(\c1ccc(O)cc1)/c2ccc(OCCN)cc2)\c3ccccc3,,CHEMBL3421623,J. Med. Chem.,2015,CHEMBL2386285,CHEMBL2386285,,False,,Ki,,,,2294483,1,False,,Ki,,,CHEMBL289,Homo sapiens,Cytochrome P450 2D6,9606,
,15236568,CHEMBL3423892,Inhibition of human recombinant CYP2D6 after 30 mins by fluorescence assay,A,BAO_0000192,BAO_0000357,single protein format,CC\C(=C(\c1ccc(O)cc1)/c2ccc(OCCN)cc2)\c3ccc(O)cc3,,CHEMBL3421623,J. Med. Chem.,2015,CHEMBL3422028,CHEMBL3422028,6.37,False,=,Ki,nM,423,http://www.openphacts.org/units/Nanomolar,2294484,1,True,=,Ki,nM,423,CHEMBL289,Homo sapiens,Cytochrome P450 2D6,9606,UO_0000065
,15236569,CHEMBL3423893,Inhibition of human recombinant CYP2A6 assessed as metabolism of coumarin to 7-hydroxycoumarin after 30 mins by fluorescence assay,A,BAO_0000192,BAO_0000357,single protein format,CC\C(=C(\c1ccc(O)cc1)/c2ccc(OCCN)cc2)\c3ccccc3,,CHEMBL3421623,J. Med. Chem.,2015,CHEMBL2386285,CHEMBL2386285,5.66,False,=,Ki,nM,2180,http://www.openphacts.org/units/Nanomolar,2294483,1,True,=,Ki,nM,2180,CHEMBL5282,Homo sapiens,Cytochrome P450 2A6,9606,UO_0000065
,15236570,CHEMBL3423893,Inhibition of human recombinant CYP2A6 assessed as metabolism of coumarin to 7-hydroxycoumarin after 30 mins by fluorescence assay,A,BAO_0000192,BAO_0000357,single protein format,CC\C(=C(\c1ccc(O)cc1)/c2ccc(OCCN)cc2)\c3ccc(O)cc3,,CHEMBL3421623,J. Med. Chem.,2015,CHEMBL3422028,CHEMBL3422028,6.15,False,=,Ki,nM,710,http://www.openphacts.org/units/Nanomolar,2294484,1,True,=,Ki,nM,710,CHEMBL5282,Homo sapiens,Cytochrome P450 2A6,9606,UO_0000065
,15236571,CHEMBL3425269,Inhibition of human recombinant aromatase using 7-methoxy-trifluoromethylcoumarin as substrate assessed as formation of fluorescent metabolite after 30 mins by fluorescence assay,B,BAO_0000190,BAO_0000357,single protein format,CC\C(=C(\c1ccc(O)cc1)/c2ccc(OCCN)cc2)\c3ccccc3,,CHEMBL3421623,J. Med. Chem.,2015,CHEMBL2386285,CHEMBL2386285,6.99,False,=,IC50,nM,102,http://www.openphacts.org/units/Nanomolar,2294483,1,True,=,IC50,nM,102,CHEMBL1978,Homo sapiens,Cytochrome P450 19A1,9606,UO_0000065
,15236572,CHEMBL3425270,Displacement of fluorescein-labeled ES2 from human recombinant ERalpha receptor after 2 hrs by fluorescence polarization assay,B,BAO_0000188,BAO_0000357,single protein format,CC\C(=C(\c1ccc(O)cc1)/c2ccc(OCCN)cc2)\c3ccccc3,,CHEMBL3421623,J. Med. Chem.,2015,CHEMBL2386285,CHEMBL2386285,7.57,False,=,EC50,nM,27,http://www.openphacts.org/units/Nanomolar,2294483,1,True,=,EC50,nM,27,CHEMBL206,Homo sapiens,Estrogen receptor alpha,9606,UO_0000065
,15236573,CHEMBL3423886,Displacement of fluorescein-labeled ES2 from human recombinant ERbeta receptor after 2 hrs by fluorescence polarization assay,B,BAO_0000188,BAO_0000357,single protein format,CC\C(=C(\c1ccc(O)cc1)/c2ccc(OCCN)cc2)\c3ccccc3,,CHEMBL3421623,J. Med. Chem.,2015,CHEMBL2386285,CHEMBL2386285,7.45,False,=,EC50,nM,35.2,http://www.openphacts.org/units/Nanomolar,2294483,1,True,=,EC50,nM,35.2,CHEMBL242,Homo sapiens,Estrogen receptor beta,9606,UO_0000065
,15236574,CHEMBL3423894,Antiestrogenic effect at estrogen receptor in human MCF7 cells assessed as inhibition of E2-induced progesterone receptor mRNA expression at 1000 nM after 24 hrs by real time quantitative PCR,B,BAO_0001103,BAO_0000219,cell-based format,CC\C(=C(\c1ccc(O)cc1)/c2ccc(OCCN)cc2)\c3ccccc3,,CHEMBL3421623,J. Med. Chem.,2015,CHEMBL2386285,CHEMBL2386285,,False,=,Activity,%,32,http://qudt.org/vocab/unit#Percent,2294483,1,False,=,Activity,%,32,CHEMBL206,Homo sapiens,Estrogen receptor alpha,9606,UO_0000187
,15449778,CHEMBL3532943,"Drug uptake in MDR1A-deficient CF-1 mouse brain at 5 mg/kg, po after 0.5 to 4 hrs by LC-MS/MS analysis relative to wild-type",A,BAO_0000179,BAO_0000218,organism-based format,CC\C(=C(/c1ccc(O)cc1)\c2ccc(OCCNC)cc2)\c3ccccc3,,CHEMBL3526155,Drug Metab. Dispos.,2011,CHEMBL1093458,CHEMBL1093458,,False,=,Ratio,,20,,2468269,1,False,=,Ratio,,20,CHEMBL613564,Mus musculus,Brain,10090,
,15449779,CHEMBL3532942,"Ratio of drug level in brain to plasma in MDR1A-deficient CF-1 mouse at 5 mg/kg, po after 0.5 to 4 hrs by LC-MS/MS analysis",A,,BAO_0000218,organism-based format,CC\C(=C(/c1ccc(O)cc1)\c2ccc(OCCNC)cc2)\c3ccccc3,,CHEMBL3526155,Drug Metab. Dispos.,2011,CHEMBL1093458,CHEMBL1093458,,False,>,BPR,,10,,2468269,1,False,>,BPR,,10,CHEMBL345,,Nucleic Acid,,
Active,15449780,CHEMBL3532941,"Drug uptake in MDR1A-deficient CF-1 mouse brain at 5 mg/kg, po after 0.5 to 4 hrs by LC-MS/MS analysis",A,,BAO_0000218,organism-based format,CC\C(=C(/c1ccc(O)cc1)\c2ccc(OCCNC)cc2)\c3ccccc3,,CHEMBL3526155,Drug Metab. Dispos.,2011,CHEMBL1093458,CHEMBL1093458,,False,,Drug uptake,,,,2468269,1,False,,Drug uptake,,,CHEMBL613564,Mus musculus,Brain,10090,
Active,15449781,CHEMBL3532940,"Drug uptake in wild-type CF-1 mouse brain at 5 mg/kg, po after 0.5 to 4 hrs by LC-MS/MS analysis",A,,BAO_0000218,organism-based format,CC\C(=C(/c1ccc(O)cc1)\c2ccc(OCCNC)cc2)\c3ccccc3,,CHEMBL3526155,Drug Metab. Dispos.,2011,CHEMBL1093458,CHEMBL1093458,,False,,Drug uptake,,,,2468269,1,False,,Drug uptake,,,CHEMBL613564,Mus musculus,Brain,10090,
Active,15449782,CHEMBL3532939,"Drug uptake in MDR1A-deficient CF-1 mouse liver at 5 mg/kg, po after 0.5 to 4 hrs by LC-MS/MS analysis",A,,BAO_0000218,organism-based format,CC\C(=C(/c1ccc(O)cc1)\c2ccc(OCCNC)cc2)\c3ccccc3,,CHEMBL3526155,Drug Metab. Dispos.,2011,CHEMBL1093458,CHEMBL1093458,,False,,Drug uptake,,,,2468269,1,False,,Drug uptake,,,CHEMBL613580,Mus musculus,Liver,10090,
